"id","latitude","longitude"
13880,41.991405,-87.709024
168678,41.876659,-87.754929
122573,41.94379,-87.727322
319529,41.961083,-87.716845
113218,41.908826,-87.727714
410288,41.842655,-87.655319
3174,41.768177,-87.69312
317763,41.841848,-87.644113
342663,41.679799,-87.626753
190122,41.321433,-72.96503
109882,42.017039,-87.670991
319091,41.87048,-87.742961
213311,37.473842,-77.504698
348770,42.007744,-87.67802
48002,41.303642,-72.950528
46528,41.91446,-87.705862
239014,41.878491,-87.753485
77994,41.866033,-87.734965
184209,41.779533,-87.736218
98542,41.791586,-87.710856
9750,37.54857,-77.556386
205558,41.785613,-87.694793
383230,41.699487,-87.65599
58577,41.814113,-87.704211
202976,41.811806,-87.663839
66854,41.985545,-87.699238
172341,41.913401,-87.682139
261243,41.849906,-87.708853
147323,41.866613,-87.686038
270575,41.989038,-87.745452
105652,41.951833,-87.729137
140199,41.921542,-87.702482
359523,41.84443,-87.711331
216213,41.801916,-87.725862
248721,41.727616,-87.598746
406141,41.925215,-87.762704
215271,41.800972,-87.694983
146458,37.797466,-122.251457
238856,41.800544,-87.685447
274084,41.744602,-87.555774
103635,41.736817,-87.559723
388057,41.904992,-87.669028
78877,41.902352,-87.745978
33725,41.778458,-87.739886
123447,41.895659,-87.702206
227911,37.482936,-77.439793
188641,37.582042,-77.441137
109826,37.543365,-77.498059
251752,41.829323,-87.675255
411221,37.798518,-122.261467
176108,41.965586,-87.647884
91628,41.853885,-87.684404
171033,37.478183,-77.435243
310754,41.781942,-87.722853
51552,41.770114,-87.68615
340875,41.798047,-87.59171
74062,41.759404,-87.633306
285779,41.984996,-87.717485
123685,41.964347,-87.734661
349767,37.462033,-77.448709
303966,37.796578,-122.265854
226728,41.945017,-87.778907
237692,41.896092,-87.666062
181379,41.886823,-87.726413
158796,41.805732,-87.663675
2073,41.972486,-87.709812
30261,37.509305,-77.465525
61442,37.481281,-77.453323
176065,37.538736,-77.429615
91982,41.812349,-87.707082
53052,41.832295,-87.648301
377874,41.894902,-87.626524
265091,41.797923,-87.703682
143779,41.711394,-87.537695
230725,41.901868,-87.707044
4075,41.835714,-87.650887
23053,41.9221,-87.769571
74407,37.579486,-77.421471
177408,41.803422,-87.688834
89109,41.300899,-72.910848
168580,41.896815,-87.678167
20394,42.012813,-87.664452
381961,37.548491,-77.420782
380295,41.829603,-87.676481
120788,37.592029,-77.452557
233240,37.553735,-77.558206
83906,37.839323,-122.280142
266619,41.879007,-87.626132
19397,41.859441,-87.671141
196351,37.54265,-77.439083
387661,41.308153,-72.928158
227234,37.761446,-122.139122
181811,41.789178,-87.697333
5978,37.821797,-122.280428
340542,41.331896,-72.91307
137259,41.800617,-87.716006
279397,41.779004,-87.670277
220406,41.834013,-87.676011
308398,41.300511,-72.935147
30193,37.548621,-77.414268
122419,37.570269,-77.509428
378208,41.973274,-87.724881
14186,37.516138,-77.445834
219424,41.926335,-87.647569
18149,37.78803,-122.219713
43976,41.750984,-87.622719
94805,42.006766,-87.673346
53163,37.760486,-122.194389
6347,41.974793,-87.697002
270060,41.930978,-87.751473
64517,37.791595,-122.227501
59305,41.718854,-87.655117
136068,41.909915,-87.72381
170923,41.750994,-87.601538
15450,41.7943,-87.625691
159081,41.825715,-87.68528
90653,41.800327,-87.742959
34497,41.961424,-87.764835
215517,37.525184,-77.419566
40591,41.846516,-87.690391
101644,41.796847,-87.723265
28109,41.84553,-87.631824
299810,41.929085,-87.678784
367457,37.840902,-122.258821
282275,41.955653,-87.71462
314120,41.852154,-87.677252
196855,41.798998,-87.664717
250983,41.679916,-87.617876
322914,41.815032,-87.694411
395013,42.004623,-87.66571
22408,41.788145,-87.698523
25794,41.940128,-87.795774
19396,41.913827,-87.677538
364693,41.779025,-87.637509
295588,41.971848,-87.669951
334552,41.318462,-72.927616
260226,37.78519,-122.198653
165863,41.74891,-87.688932
232992,37.814008,-122.234484
76964,41.884406,-87.623412
237574,41.873141,-87.744998
283793,41.914154,-87.683302
216477,37.759943,-122.141111
349487,37.503092,-77.47201
225554,37.510334,-77.397368
151662,41.7931,-87.730512
357503,37.504131,-77.481839
362700,41.81178,-87.699213
296800,37.537075,-77.413987
331917,41.881314,-87.676642
54104,41.965096,-87.679084
110452,41.790598,-87.703474
361488,41.332606,-72.969911
164550,41.304778,-72.918466
157019,37.482762,-77.439222
136176,37.549065,-77.447716
312948,41.760641,-87.60174
123650,41.740972,-87.555131
344042,37.532376,-77.400261
114957,41.312129,-72.919096
272066,41.948059,-87.678587
367071,41.81204,-87.671139
7179,37.534202,-77.401515
243407,41.902352,-87.745978
28669,41.929496,-87.777125
296924,41.840551,-87.7222
231713,41.933379,-87.658739
93714,41.931002,-87.785689
213178,37.510499,-77.465576
287975,41.879218,-87.699292
280938,41.946671,-87.699753
106309,41.823489,-87.705117
157001,41.304668,-72.924413
230228,41.725214,-87.636029
156042,37.522622,-77.485634
213271,41.323418,-72.94141
202740,41.769854,-87.571509
127715,41.975466,-87.734531
52481,41.752867,-87.739064
346861,41.840456,-87.651517
341536,41.760902,-87.651581
250835,41.898607,-87.75324
146510,37.529655,-77.422302
391796,37.515375,-77.492532
397650,41.961209,-87.705096
240412,41.829677,-87.648796
270666,41.972193,-87.661499
139192,41.945772,-87.672917
247475,41.941409,-87.814203
232686,37.542399,-77.467974
386884,41.96712,-87.66467
256175,41.733383,-87.581644
131415,41.852418,-87.661164
362338,41.983142,-87.695132
344398,37.580211,-77.420943
313828,41.997328,-87.763791
164417,41.769973,-87.680852
4516,41.857442,-87.666132
80072,41.729723,-87.564598
172208,41.934095,-87.715645
401345,41.328265,-72.918888
101686,37.573832,-77.418881
322316,37.538667,-77.419242
310854,41.875177,-87.666626
390633,41.915971,-87.686102
321760,41.9111,-87.678569
353835,41.929156,-87.668285
117207,41.308437,-72.931618
68660,41.785698,-87.661941
389719,37.56048,-77.476224
241335,41.306877,-72.923206
145899,41.747014,-87.642736
231770,37.591762,-77.46217
263552,37.579704,-77.459054
257221,41.708985,-87.623559
86899,41.782364,-87.718528
251738,41.934953,-87.68375
152074,41.851025,-87.699066
100471,41.975219,-87.757774
8290,41.700777,-87.646291
270822,37.557137,-77.46269
110448,41.742223,-87.547856
177672,41.787909,-87.713422
170684,41.743854,-87.61211
198709,41.285997,-72.930877
74840,41.969823,-87.75028
300654,37.479967,-77.444495
278375,42.004915,-87.696176
15650,37.508983,-77.473422
153850,41.683788,-87.659141
265136,41.733839,-87.609555
196808,41.912633,-87.797319
326706,37.54846,-77.540232
226841,37.531606,-77.412696
149436,41.823583,-87.636312
179531,37.59946,-77.453857
96631,41.910294,-87.689667
221645,41.993901,-87.704577
217409,41.796717,-87.739162
229197,41.791062,-87.617635
402929,41.931142,-87.664696
32785,37.570848,-77.43194
375613,41.852804,-87.696087
366914,41.733633,-87.560746
349530,41.968774,-87.677848
267940,41.692761,-87.611107
78880,37.546341,-77.445394
169960,41.931652,-87.756429
241420,37.803638,-122.269758
85345,37.795819,-122.206533
84352,41.74412,-87.704672
108768,41.854135,-87.625527
203961,41.758182,-87.624758
86825,37.575437,-77.434909
8227,41.275501,-72.898002
44905,41.306376,-72.887422
246831,37.561688,-77.498192
216168,41.313889,-72.940056
389464,41.66624,-87.549564
257902,41.753156,-87.563833
14831,41.928132,-87.780729
356439,41.91664,-87.7192
258140,41.702727,-87.542342
150631,41.80784,-87.726072
350182,37.759961,-122.188689
368634,41.30653,-72.921647
312026,41.889736,-87.676301
195766,37.580349,-77.465482
289663,41.852976,-87.698343
72006,41.984702,-87.664988
388099,41.882583,-87.62825
239361,41.70908,-87.617469
265261,41.791399,-87.698617
244310,41.754246,-87.618225
61035,41.952765,-87.807269
71181,37.478455,-77.493348
177780,41.953768,-87.718224
336787,41.927339,-87.785583
281574,37.513729,-77.472179
320715,37.851189,-122.264509
350333,41.795066,-87.721988
179122,41.931403,-87.788148
140299,41.735573,-87.550002
344137,41.76,-87.574188
130210,41.985676,-87.819224
9650,37.538779,-77.581805
70189,37.770897,-122.232361
91819,41.995642,-87.708256
16260,41.857471,-87.666133
1732,41.811106,-87.603929
204436,41.749171,-87.58714
187472,41.910009,-87.639783
359905,41.896303,-87.670944
234196,37.593664,-77.460492
302715,41.802027,-87.621027
362894,41.937276,-87.720863
325337,41.910626,-87.674913
162994,37.831247,-122.254451
303377,41.977039,-87.796598
148650,37.501535,-77.439036
404809,37.528838,-77.402468
368055,41.930823,-87.71028
347071,41.902191,-87.761024
363260,37.57032,-77.484873
103954,41.909761,-87.636621
253189,37.528858,-77.415037
288827,37.505436,-77.443832
74669,41.871062,-87.696026
47234,37.763702,-122.19022
195927,41.77262,-87.635624
188072,41.910665,-87.665192
372339,41.940463,-87.761657
343204,37.507923,-77.447814
314779,37.803445,-122.276909
163809,37.819977,-122.272546
301145,37.509721,-77.445924
330073,41.802173,-87.591847
205656,41.931115,-87.777691
72406,37.574096,-77.452409
355040,41.778383,-87.688505
23902,37.488392,-77.472899
112606,37.560956,-77.432004
377780,41.953185,-87.66902
76911,37.482816,-77.446932
393182,41.835062,-87.646207
318689,37.524899,-77.515818
271168,41.953786,-87.717813
341431,41.882454,-87.728171
237862,41.960255,-87.709442
277425,41.876004,-87.739485
251071,41.967896,-87.758286
343631,37.801787,-122.268967
232863,41.315958,-72.960626
29777,41.801296,-87.667213
109391,41.982905,-87.782233
289185,41.900319,-87.765589
205753,41.897236,-87.651877
235056,41.872715,-87.684981
126293,37.528854,-77.406718
132304,37.816776,-122.274742
18368,42.020392,-87.666379
371090,37.793965,-122.209382
121651,41.936866,-87.676135
281533,37.783115,-122.175964
355797,37.476014,-77.436397
44280,41.800469,-87.732127
273615,41.880638,-87.733125
361409,41.807528,-87.618766
330314,41.790378,-87.723082
144247,41.7311,-87.609535
23733,41.857496,-87.685824
186709,41.31757,-72.959942
91489,41.783256,-87.647308
294982,41.820837,-87.702001
67199,37.546268,-77.473559
161398,41.80799,-87.643406
187998,41.973273,-87.657734
316262,41.94612,-87.767098
315447,41.841979,-87.717165
194074,41.93086,-87.72328
68038,41.939206,-87.667983
7287,41.77262,-87.635668
396891,37.526957,-77.500342
208253,37.489594,-77.477773
205441,41.711506,-87.629624
154419,41.944897,-87.772751
318394,37.821054,-122.277418
110845,41.931304,-87.764256
302805,37.795933,-122.273128
237642,42.011743,-87.817575
347430,41.979999,-87.658226
264173,41.808637,-87.712592
237313,41.844498,-87.706481
75135,41.8211,-87.684767
123707,41.788538,-87.666871
203770,37.471236,-77.439792
248629,41.306601,-72.933815
280398,41.924194,-87.749731
180488,41.745798,-87.604324
261930,41.972881,-87.747912
187874,41.852624,-87.690736
335799,41.776226,-87.703415
367761,37.5335,-77.396269
308708,41.917088,-87.646072
377433,41.94485,-87.777151
224850,41.33156,-72.976296
370757,37.534815,-77.405311
389290,41.851065,-87.685614
40829,41.875573,-87.722251
95099,41.945771,-87.776503
282437,41.822557,-87.706852
53327,37.544621,-77.409693
357724,41.743735,-87.736884
161528,41.80464,-87.719645
71031,42.008664,-87.689055
84377,41.6913,-87.717984
203530,41.719673,-87.639526
162386,41.323601,-72.912574
78505,37.536557,-77.586713
299647,37.802361,-122.2728
163671,37.566838,-77.497036
65512,41.969153,-87.650354
305858,37.842903,-122.203881
385864,37.537811,-77.583181
133217,41.94993,-87.757042
224096,41.985549,-87.655243
140036,41.703338,-87.637869
299054,37.802259,-122.264625
275431,41.719072,-87.554712
226568,41.875299,-87.633651
303237,41.791623,-87.700181
329495,41.923918,-87.770078
113083,41.700976,-87.559575
70421,37.576492,-77.492007
271199,41.901015,-87.713455
356475,41.946061,-87.752038
239022,37.498685,-77.497212
120834,41.896735,-87.669752
99202,41.820055,-87.697252
343026,41.931159,-87.774581
77544,41.714371,-87.629689
336522,41.948175,-87.756988
235317,41.96334,-87.674574
187649,41.89256,-87.622691
64712,41.778148,-87.756864
39933,41.846372,-87.628136
99241,37.76197,-122.155886
55826,41.889667,-87.680308
51524,41.889435,-87.686652
213777,41.910173,-87.702216
108050,41.975378,-87.743219
110965,37.784611,-122.228636
13847,41.737863,-87.645279
305033,41.703978,-87.66213
338831,37.475175,-77.480052
189351,41.783195,-87.780565
340013,41.982995,-87.775612
107722,42.004851,-87.699829
142917,41.815409,-87.705485
346086,41.303479,-72.885958
383859,41.945742,-87.779381
158293,37.809277,-122.292274
262726,41.292568,-72.921212
26600,41.840075,-87.661213
84144,41.288949,-72.933143
303081,41.766286,-87.562815
227739,41.890892,-87.724731
329080,41.922355,-87.705277
287655,41.31748,-72.953699
81025,41.746192,-87.699852
182680,37.850996,-122.239968
79518,41.319637,-72.910341
265121,41.740355,-87.601291
39870,41.93473,-87.71236
340065,41.954827,-87.662528
93331,37.541585,-77.477109
386,41.830427,-87.672118
74244,41.960808,-87.740205
208691,41.781608,-87.709515
326950,37.816333,-122.260942
400177,41.760747,-87.57005
80903,41.324301,-72.871739
171841,41.729317,-87.607071
329618,37.537916,-77.414244
112833,41.898414,-87.696771
191038,41.881718,-87.697463
80581,37.80872,-122.244873
230224,42.007945,-87.663729
293165,41.984855,-87.71141
192297,41.941915,-87.722376
25379,41.938312,-87.716142
110011,41.761648,-87.632124
386946,41.850796,-87.70765
389918,37.814695,-122.259727
187812,37.558242,-77.455465
341086,37.816563,-122.295052
352215,37.509697,-77.443066
40633,37.554208,-77.462048
346994,41.95245,-87.670301
173633,41.702732,-87.534961
191195,41.96666,-87.693352
93590,41.913706,-87.70855
250993,37.550638,-77.476655
257465,41.975565,-87.725073
375896,41.741441,-87.710777
63508,41.896563,-87.702491
404695,37.516864,-77.464947
69796,37.552799,-77.474223
345876,41.835134,-87.646169
313123,41.820229,-87.690789
217309,41.30516,-72.917013
129187,41.946974,-87.670167
280044,41.715461,-87.550976
125090,41.929312,-87.71712
399165,37.543508,-77.445188
107009,37.549014,-77.46151
349068,41.841961,-87.706182
292543,41.89274,-87.672052
369671,37.54729,-77.397863
397827,41.780076,-87.621107
189144,37.540725,-77.436048
319471,37.776174,-122.179557
57175,37.73911,-122.178735
180478,41.318656,-72.925974
241605,37.51769,-77.455136
364719,41.950722,-87.683515
329790,37.50933,-77.469993
130139,41.782173,-87.609335
391310,41.778893,-87.707988
18777,41.740371,-87.6644
172171,37.565208,-77.477467
328504,41.827033,-87.704528
139142,37.797675,-122.193798
257097,41.767735,-87.722485
11424,41.943413,-87.664241
99327,41.799558,-87.587786
95659,41.986853,-87.768254
190251,37.795473,-122.248633
255366,41.873038,-87.685061
20527,41.988357,-87.77325
354368,41.328809,-72.970749
44329,41.986222,-87.807713
25545,37.51113,-77.471453
210005,37.523432,-77.479873
23320,37.557232,-77.579819
328181,41.762072,-87.571291
37467,41.318054,-72.911239
382324,41.785699,-87.61576
407138,37.538864,-77.410061
379944,41.917631,-87.680305
402212,41.976396,-87.654993
286788,41.966437,-87.661088
376470,37.548506,-77.457226
276409,41.92702,-87.704059
287935,37.778347,-122.227382
219828,37.785699,-122.192109
179993,37.532306,-77.428471
371937,41.853716,-87.675887
362402,41.934643,-87.727058
88139,41.326569,-72.897152
179133,42.014007,-87.676703
385669,41.945015,-87.762626
278353,42.012747,-87.66829
225861,41.286956,-72.932569
154322,41.99175,-87.666081
149264,37.757276,-122.147648
188496,41.865344,-87.640137
222095,41.854337,-87.729884
358344,41.965705,-87.69279
274691,41.935052,-87.756557
67294,37.577532,-77.444111
30028,37.503759,-77.44163
255748,41.747712,-87.719409
231763,41.745759,-87.607508
59035,41.677131,-87.625077
145051,41.274614,-72.896395
156279,37.538447,-77.520015
39324,41.93814,-87.796915
128582,37.596185,-77.453772
246307,41.78265,-87.770456
1003,37.52194,-77.459546
178185,37.462005,-77.445013
258931,41.934866,-87.727064
190261,41.786281,-87.701225
269911,37.842369,-122.285271
85914,41.808471,-87.624436
110882,41.798662,-87.702484
207092,41.713769,-87.673372
188350,41.915212,-87.636275
33785,37.533721,-77.424649
266446,41.307895,-72.938317
26640,37.531157,-77.420038
370020,41.936297,-87.731635
404451,41.953193,-87.649669
39556,37.559812,-77.449433
266630,41.920407,-87.776386
91627,41.314284,-72.91244
165729,41.96039,-87.779467
629,41.961219,-87.703357
5359,37.579646,-77.423572
267569,41.857832,-87.663931
163699,41.822054,-87.618504
46313,41.897157,-87.650866
195007,41.780635,-87.713222
337742,37.531033,-77.42454
330759,42.00912,-87.666219
117843,41.837979,-87.651299
28853,41.692775,-87.687335
73588,37.836406,-122.262246
272863,41.753002,-87.554068
247101,41.772245,-87.660376
136210,41.917497,-87.69649
372775,37.540469,-77.465145
25413,41.296279,-72.888727
123382,41.729708,-87.67626
191536,37.546009,-77.407538
326524,41.943908,-87.779355
382145,41.943986,-87.772446
282611,41.924799,-87.700438
237188,41.930754,-87.657263
54089,37.80151,-122.24865
162612,37.574676,-77.412465
389627,41.745897,-87.718289
66421,37.815811,-122.202141
177049,41.913591,-87.726448
204743,41.966152,-87.710648
233515,41.791457,-87.637784
41183,41.754341,-87.582156
246066,37.553072,-77.44962
216042,41.94779,-87.660403
285065,37.577508,-77.432444
408626,37.522005,-77.479798
179860,41.997126,-87.660494
255983,41.316731,-72.908693
67297,41.934128,-87.676536
143586,41.971052,-87.770255
8764,41.924763,-87.702318
383141,41.818138,-87.618393
177649,42.017152,-87.680468
157134,41.914498,-87.713447
6986,41.776438,-87.599758
359631,37.815612,-122.27019
54241,37.542155,-77.462952
8074,41.890944,-87.669578
407452,41.884226,-87.765577
202741,37.820027,-122.283475
264369,41.86624,-87.720123
169689,37.56183,-77.43709
289551,41.893304,-87.669636
387803,37.453875,-77.426748
234193,41.834298,-87.656261
2185,41.932543,-87.69158
193014,41.816065,-87.650633
257160,41.790576,-87.717197
278924,41.806516,-87.716608
363577,37.810894,-122.249458
165154,41.788795,-87.702201
294730,41.796605,-87.69266
100985,37.584696,-77.451947
97365,41.879274,-87.642577
52705,41.729809,-87.570682
93760,41.989464,-87.658196
358276,37.507911,-77.447273
357645,41.743923,-87.698571
243883,41.935087,-87.754102
109486,41.876808,-87.745146
254636,37.846358,-122.268537
243887,42.010163,-87.67642
281310,41.912689,-87.792457
242520,41.876005,-87.739397
209160,41.708035,-87.568913
212919,37.478651,-77.464916
403022,41.882364,-87.771864
198511,41.94518,-87.816776
229610,41.767795,-87.66147
724,41.93,-87.726218
165825,41.750185,-87.676782
71411,41.320505,-72.912839
170053,37.473055,-77.496022
390350,41.310032,-72.918531
380467,41.961709,-87.660156
320060,37.556076,-77.462077
25501,41.729843,-87.569457
332079,41.728233,-87.669177
360778,41.885155,-87.671852
54875,41.705942,-87.650099
376058,41.839641,-87.660844
6027,41.811322,-87.739596
8145,41.691314,-87.668515
127360,41.851949,-87.670929
224740,37.810402,-122.251472
157186,37.579462,-77.436055
320588,41.929561,-87.742876
161837,41.774062,-87.703024
83229,41.769951,-87.68706
125508,37.503191,-77.443389
235008,41.875244,-87.70357
34160,41.93662,-87.719785
129718,37.499144,-77.496643
252913,37.738859,-122.167522
357515,42.00349,-87.664488
215376,41.773649,-87.691639
9924,41.32839,-72.977932
292742,41.7614,-87.655165
374563,41.782162,-87.735078
191327,41.793161,-87.728062
153054,41.940629,-87.66724
2257,41.766487,-87.67954
384079,41.855951,-87.667015
363985,41.894955,-87.753451
65688,41.728681,-87.640626
73531,41.992755,-87.783577
180656,37.495225,-77.470504
128118,41.721519,-87.638791
369295,41.830325,-87.672838
185566,37.530329,-77.400756
309090,41.947559,-87.685853
273012,41.948158,-87.660413
253825,41.92931,-87.775903
71629,41.902946,-87.69464
19852,37.56604,-77.432247
245496,41.782557,-87.688259
166708,41.749936,-87.695183
289823,37.823742,-122.280861
234367,41.330518,-72.931898
334522,41.313622,-72.893221
250444,41.970699,-87.768941
374645,41.88867,-87.705117
7900,41.802063,-87.74912
226344,41.897617,-87.761858
255382,37.516256,-77.401604
30804,41.725797,-87.598417
26493,41.793577,-87.671852
46268,41.807683,-87.738309
176775,41.8211,-87.684767
389756,41.932553,-87.756462
357532,41.888192,-87.628011
87567,41.82855,-87.675236
82991,41.895181,-87.665633
303853,41.725159,-87.60455
131096,37.483801,-77.49902
211677,41.759562,-87.656227
349023,41.83561,-87.648649
283286,41.694676,-87.537698
128008,41.945631,-87.687011
43907,41.917754,-87.677821
119460,41.931618,-87.740121
261809,41.867087,-87.651047
198565,37.571323,-77.418865
91289,37.52291,-77.405335
210841,37.806547,-122.214742
21691,41.307596,-72.930641
371918,37.491012,-77.474031
341421,41.935162,-87.662355
25160,37.57739,-77.450371
52246,41.71171,-87.564563
28679,37.53877,-77.406636
366618,41.311866,-72.8985
49859,41.976024,-87.68002
66098,41.970329,-87.76756
307339,41.799637,-87.736822
310387,37.584749,-77.466486
22702,37.529578,-77.411172
382196,37.563896,-77.485269
183683,37.551304,-77.529919
378267,41.85217,-87.676212
158450,41.934366,-87.661199
407105,41.770877,-87.585016
219808,41.793365,-87.692571
338911,41.921292,-87.779582
168118,41.294586,-72.941019
295027,41.893655,-87.6486
144241,41.875651,-87.627619
337414,37.540017,-77.412229
128668,42.00465,-87.672868
248793,41.800569,-87.683653
227050,41.991164,-87.660302
205485,41.874486,-87.718084
143994,41.911325,-87.661395
95679,41.865631,-87.722702
301680,37.798516,-122.26594
400783,41.856996,-87.659441
314579,41.307747,-72.928332
38705,41.93701,-87.688039
66853,41.931639,-87.738557
204063,41.83691,-87.651079
199654,37.580553,-77.440886
290092,41.793244,-87.690128
275110,41.676232,-87.620458
170748,41.924864,-87.687433
231535,41.963537,-87.711991
100788,37.522679,-77.464096
229350,41.902352,-87.745978
359200,41.749846,-87.5468
233656,41.310925,-72.941719
342603,37.546969,-77.487175
323943,41.884136,-87.769895
401060,41.700932,-87.67901
73112,41.931671,-87.735952
64042,41.942798,-87.722402
354692,41.957904,-87.753852
48929,41.754642,-87.616621
213938,41.842578,-87.694967
372004,41.917693,-87.680806
401387,41.325672,-72.941529
103924,41.983141,-87.695191
193209,41.848045,-87.713675
65033,37.742706,-122.169074
93252,37.570771,-77.42318
315815,41.693942,-87.661349
38979,41.75096,-87.624546
318987,37.4707,-77.44048
46135,37.523472,-77.447597
172122,37.805807,-122.270677
121105,41.790439,-87.660853
93892,41.910465,-87.697886
344588,41.659191,-87.578662
400296,41.895927,-87.676137
229202,41.82993,-87.675269
210585,41.702763,-87.543767
373162,41.805569,-87.71812
30154,41.805706,-87.72352
150210,41.70298,-87.535193
98380,41.76468,-87.684467
288307,37.574076,-77.451742
100719,41.921487,-87.672317
142238,37.82625,-122.277572
72067,41.967271,-87.654838
250896,41.758161,-87.626373
117765,41.99914,-87.793474
384057,41.961037,-87.729854
253580,41.777198,-87.755614
173539,41.7943,-87.625691
53645,41.87092,-87.709243
350105,41.794215,-87.783139
122521,41.306451,-72.937605
343833,41.935372,-87.743114
106564,41.936695,-87.71991
85939,41.939395,-87.687483
223311,41.706563,-87.670697
188542,41.83479,-87.6491
101035,41.913591,-87.726448
84070,37.482189,-77.446405
82746,37.821969,-122.285691
252099,41.997132,-87.661783
174078,41.92077,-87.756051
110634,41.799612,-87.646514
120101,41.959753,-87.69176
163941,41.927542,-87.641648
345962,41.87555,-87.627618
344879,37.51071,-77.403167
376899,37.497417,-77.458753
169068,41.74578,-87.552781
332400,37.596618,-77.457186
297931,37.534356,-77.419218
301053,41.975822,-87.762907
141577,41.929058,-87.707359
4011,37.809373,-122.186123
129429,37.523512,-77.445017
205681,41.707667,-87.541339
35083,41.993626,-87.660404
104359,41.938667,-87.697817
359608,41.886811,-87.642806
257887,41.709903,-87.623011
173169,41.312601,-72.893029
90692,37.805968,-122.273173
270163,37.819689,-122.283365
344807,41.787172,-87.652266
236180,41.984347,-87.837953
350846,37.510157,-77.440367
38401,41.73013,-87.677486
137857,41.877973,-87.726123
364052,42.005356,-87.671642
317329,41.760618,-87.712738
157153,41.819364,-87.623103
259739,41.96384,-87.735679
315764,41.723999,-87.604516
26941,41.940045,-87.6444
110067,37.768745,-122.195567
396144,41.930183,-87.650134
214028,37.778342,-122.207879
16645,41.962985,-87.710751
258270,37.735268,-122.174155
248008,41.794615,-87.757473
370856,41.999422,-87.69757
257863,41.95809,-87.725317
268471,41.874324,-87.728143
157624,37.571681,-77.436302
152144,41.857999,-87.653212
289887,41.749063,-87.628196
62726,37.806203,-122.285102
218973,41.893249,-87.629696
118581,41.801276,-87.669645
301116,37.595347,-77.453618
174958,41.974807,-87.714759
674,41.965854,-87.677615
358573,37.531895,-77.41049
87997,41.867339,-87.770622
29341,41.921738,-87.653488
398094,41.954911,-87.708044
215412,41.289377,-72.93575
167716,41.703121,-87.657883
250291,41.878672,-87.680711
283363,41.832218,-87.619357
140526,41.877585,-87.753451
314330,41.735058,-87.58809
147593,41.664413,-87.628215
13163,37.579572,-77.511107
134060,41.931776,-87.727969
339710,41.682324,-87.707981
3344,37.589773,-77.451559
167948,41.689314,-87.658948
209717,37.478093,-77.501559
3190,41.837072,-87.713773
150354,41.910054,-87.717765
206960,37.545862,-77.541409
363932,41.814113,-87.704211
404957,41.801954,-87.739335
270066,41.770314,-87.668825
368072,41.908717,-87.726417
265856,41.946214,-87.739806
53043,41.968199,-87.73177
381442,41.79264,-87.767189
44448,41.76595,-87.720016
407137,41.700199,-87.543776
123695,41.835276,-87.642556
219644,41.895481,-87.714149
11949,41.849619,-87.682407
961,41.273978,-72.896529
290634,41.818462,-87.684699
113619,41.853909,-87.649348
163082,41.732701,-87.570752
147901,41.884471,-87.624452
256379,41.801417,-87.683512
284880,41.787294,-87.703379
142765,41.896603,-87.691932
241445,41.947698,-87.70785
386557,37.562468,-77.42493
200829,41.813549,-87.705127
327841,37.539231,-77.416874
345184,41.712552,-87.629651
130205,41.762577,-87.57048
268562,41.985483,-87.658073
324161,41.910337,-87.686107
162561,41.834417,-87.644978
136786,37.59241,-77.465644
383833,41.703954,-87.535284
292671,41.825489,-87.610204
275930,41.963156,-87.665286
10396,41.794615,-87.757473
141914,37.555622,-77.425336
160269,41.931969,-87.713036
233372,37.796081,-122.265741
329778,41.899874,-87.669778
186433,41.331911,-72.869258
31842,37.472972,-77.480698
313855,37.564755,-77.505159
222612,37.818939,-122.289712
74121,41.801577,-87.724726
354159,41.990151,-87.696104
70019,41.976089,-87.675438
66101,41.893297,-87.626501
369120,41.792774,-87.759868
100710,41.973109,-87.714719
360918,41.754766,-87.615041
335147,41.833952,-87.654696
242268,41.918709,-87.69048
63657,41.312615,-72.892053
317050,41.854485,-87.716301
42903,37.822396,-122.275989
154386,41.939931,-87.652674
80958,41.791003,-87.694945
390951,41.726656,-87.602025
285496,42.019708,-87.667718
276399,41.910209,-87.698014
238936,41.747019,-87.577115
171102,37.463592,-77.453257
7254,41.71286,-87.609047
220993,41.735874,-87.642394
270729,37.757404,-122.140794
316086,41.925117,-87.670777
110153,37.536172,-77.403416
81648,41.712549,-87.62845
320135,41.841424,-87.717151
158554,41.852741,-87.700828
210654,37.801277,-122.27433
28158,37.837462,-122.273519
111128,41.830337,-87.680165
132244,41.66431,-87.62702
365240,37.820073,-122.270865
82939,41.981072,-87.839043
234265,41.921463,-87.70164
376716,41.775949,-87.600962
87668,41.976344,-87.791496
194957,37.558902,-77.495717
43958,41.908412,-87.709414
352104,41.853116,-87.674333
301677,37.550627,-77.472242
348663,41.975532,-87.728233
159131,41.744342,-87.701168
351920,41.985026,-87.69835
52644,41.847458,-87.638391
310384,37.557818,-77.477885
372947,41.880246,-87.764864
34845,41.771681,-87.571428
146851,41.969138,-87.72684
287946,41.880455,-87.70608
270166,37.55983,-77.467872
332976,41.756217,-87.636871
63126,41.939752,-87.664411
337211,41.699278,-87.606537
381249,41.833124,-87.733979
151585,41.939331,-87.707698
132575,37.582829,-77.444439
259470,41.793916,-87.674301
31819,41.847622,-87.701455
359891,41.867367,-87.630829
409005,41.767526,-87.615307
235077,37.826502,-122.284393
